Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
146,-8.804,146_shifted_prepared-1_out.pdbqt,1,,,
147,-7.335,147_shifted_prepared-1_out.pdbqt,1,,,
148,-7.114,148_shifted_prepared-1_out.pdbqt,1,,,
149,-9.975,149_shifted_prepared-1_out.pdbqt,1,,,
150,-8.627,150_shifted_prepared-1_out.pdbqt,1,,,
151,-6.654,151_shifted_prepared-1_out.pdbqt,1,,,
152,-6.610,152_shifted_prepared-1_out.pdbqt,1,,,
153,-10.174,153_shifted_prepared-3_out.pdbqt,6,,,
154,-10.600,154_shifted_prepared-1_out.pdbqt,3,,,
155,-9.346,155_shifted_prepared-1_out.pdbqt,1,,,
156,-6.894,156_shifted_prepared-1_out.pdbqt,1,,,
157,-7.096,157_shifted_prepared-1_out.pdbqt,1,,,
158,-8.371,158_shifted_prepared-1_out.pdbqt,1,,,
159,-6.804,159_shifted_prepared-1_out.pdbqt,1,,,
160,-10.538,160_shifted_prepared-1_out.pdbqt,3,,,
161,-6.190,161_shifted_prepared-1_out.pdbqt,1,,,
162,-5.738,162_shifted_prepared-1_out.pdbqt,1,,,
163,-9.616,163_shifted_prepared-1_out.pdbqt,1,,,
164,-10.623,164_shifted_prepared-1_out.pdbqt,3,,,
165,-10.261,165_shifted_prepared-1_out.pdbqt,1,,,
166,-8.868,166_shifted_prepared-1_out.pdbqt,1,,,
167,-6.783,167_shifted_prepared-1_out.pdbqt,1,,,
168,-9.856,168_shifted_prepared-2_out.pdbqt,3,,,
169,-8.483,169_shifted_prepared-1_out.pdbqt,1,,,
170,-7.823,170_shifted_prepared-1_out.pdbqt,1,,,
171,-7.780,171_shifted_prepared-2_out.pdbqt,2,,,
172,-6.381,172_shifted_prepared-1_out.pdbqt,1,,,
173,-6.974,173_shifted_prepared-1_out.pdbqt,1,,,
174,-8.627,174_shifted_prepared-1_out.pdbqt,1,,,
175,-8.835,175_shifted_prepared-1_out.pdbqt,1,,,
176,-8.102,176_shifted_prepared-1_out.pdbqt,1,,,
177,-8.654,177_shifted_prepared-2_out.pdbqt,2,,,
178,-7.747,178_shifted_prepared-1_out.pdbqt,1,,,
179,-7.237,179_shifted_prepared-1_out.pdbqt,1,,,
180,-7.809,180_shifted_prepared-1_out.pdbqt,1,,,
181,-10.483,181_shifted_prepared-1_out.pdbqt,3,,,
182,-7.177,182_shifted_prepared-1_out.pdbqt,1,,,
183,-8.282,183_shifted_prepared-1_out.pdbqt,1,,,
184,-6.567,184_shifted_prepared-1_out.pdbqt,1,,,
185,-6.592,185_shifted_prepared-1_out.pdbqt,1,,,
186,-7.200,186_shifted_prepared-1_out.pdbqt,1,,,
187,-10.668,187_shifted_prepared-1_out.pdbqt,3,,,
188,-10.467,188_shifted_prepared-1_out.pdbqt,3,,,
189,-10.806,189_shifted_prepared-1_out.pdbqt,3,,,
190,-10.425,190_shifted_prepared-1_out.pdbqt,1,,,
191,-10.653,191_shifted_prepared-1_out.pdbqt,1,,,
192,-10.511,192_shifted_prepared-1_out.pdbqt,3,,,
193,-8.466,193_shifted_prepared-1_out.pdbqt,1,,,
194,-10.535,194_shifted_prepared-1_out.pdbqt,3,,,
195,-6.668,195_shifted_prepared-1_out.pdbqt,1,,,
196,-9.131,196_shifted_prepared-1_out.pdbqt,1,,,
197,-9.874,197_shifted_prepared-2_out.pdbqt,2,,,
198,-8.420,198_shifted_prepared-1_out.pdbqt,1,,,
199,-10.645,199_shifted_prepared-1_out.pdbqt,3,,,
200,-9.621,200_shifted_prepared-1_out.pdbqt,2,,,
201,-10.383,201_shifted_prepared-1_out.pdbqt,3,,,
202,-10.010,202_shifted_prepared-3_out.pdbqt,3,,,
203,-9.435,203_shifted_prepared-1_out.pdbqt,1,,,
204,-6.142,204_shifted_prepared-1_out.pdbqt,1,,,
205,-9.271,205_shifted_prepared-1_out.pdbqt,1,,,
207,-10.376,207_shifted_prepared-2_out.pdbqt,3,,,
208,-10.516,208_shifted_prepared-1_out.pdbqt,3,,,
209,-9.581,209_shifted_prepared-1_out.pdbqt,1,,,
210,-9.525,210_shifted_prepared-1_out.pdbqt,1,,,
211,-10.365,211_shifted_prepared-1_out.pdbqt,3,,,
212,-8.347,212_shifted_prepared-1_out.pdbqt,1,,,
213,-7.712,213_shifted_prepared-1_out.pdbqt,1,,,
214,-9.036,214_shifted_prepared-1_out.pdbqt,1,,,
215,-9.380,215_shifted_prepared-1_out.pdbqt,1,,,
216,-10.090,216_shifted_prepared-1_out.pdbqt,2,,,
217,-5.574,217_shifted_prepared-1_out.pdbqt,1,,,
218,-8.642,218_shifted_prepared-1_out.pdbqt,1,,,
219,-9.095,219_shifted_prepared-1_out.pdbqt,1,,,
220,-9.306,220_shifted_prepared-1_out.pdbqt,1,,,
221,-9.146,221_shifted_prepared-1_out.pdbqt,3,,,
222,-9.357,222_shifted_prepared-1_out.pdbqt,1,,,
223,-10.707,223_shifted_prepared-1_out.pdbqt,3,,,
224,-6.140,224_shifted_prepared-1_out.pdbqt,1,,,
225,-8.083,225_shifted_prepared-1_out.pdbqt,1,,,
226,-7.168,226_shifted_prepared-1_out.pdbqt,1,,,
227,-4.488,227_shifted_prepared-1_out.pdbqt,1,,,
229,-9.359,229_shifted_prepared-1_out.pdbqt,1,,,
230,-9.457,230_shifted_prepared-1_out.pdbqt,1,,,
231,-7.910,231_shifted_prepared-1_out.pdbqt,1,,,
232,-9.491,232_shifted_prepared-1_out.pdbqt,1,,,
233,-8.040,233_shifted_prepared-1_out.pdbqt,1,,,
234,-9.111,234_shifted_prepared-2_out.pdbqt,3,,,
235,-8.033,235_shifted_prepared-1_out.pdbqt,1,,,
236,-5.119,236_shifted_prepared-1_out.pdbqt,1,,,
237,-8.200,237_shifted_prepared-1_out.pdbqt,1,,,
238,-10.319,238_shifted_prepared-1_out.pdbqt,3,,,
239,-8.825,239_shifted_prepared-1_out.pdbqt,1,,,
240,-8.045,240_shifted_prepared-1_out.pdbqt,1,,,
241,-8.250,241_shifted_prepared-1_out.pdbqt,1,,,
242,-10.369,242_shifted_prepared-1_out.pdbqt,3,,,
244,-9.095,244_shifted_prepared-1_out.pdbqt,1,,,
245,-10.365,245_shifted_prepared-1_out.pdbqt,3,,,
247,-10.514,247_shifted_prepared-1_out.pdbqt,3,,,
248,-8.789,248_shifted_prepared-1_out.pdbqt,1,,,
249,-9.182,249_shifted_prepared-1_out.pdbqt,1,,,
250,-9.158,250_shifted_prepared-1_out.pdbqt,1,,,
251,-7.940,251_shifted_prepared-1_out.pdbqt,1,,,
252,-8.568,252_shifted_prepared-1_out.pdbqt,1,,,
254,-9.851,254_shifted_prepared-1_out.pdbqt,1,,,
255,-7.433,255_shifted_prepared-2_out.pdbqt,2,,,
257,-7.194,257_shifted_prepared-1_out.pdbqt,1,,,
258,-5.253,258_shifted_prepared-1_out.pdbqt,1,,,
259,-6.716,259_shifted_prepared-1_out.pdbqt,1,,,
260,-8.944,260_shifted_prepared-1_out.pdbqt,1,,,
261,-8.449,261_shifted_prepared-1_out.pdbqt,1,,,
262,-10.445,262_shifted_prepared-1_out.pdbqt,3,,,
263,-9.205,263_shifted_prepared-1_out.pdbqt,1,,,
264,-5.540,264_shifted_prepared-1_out.pdbqt,1,,,
265,-7.411,265_shifted_prepared-1_out.pdbqt,1,,,
266,-9.727,266_shifted_prepared-2_out.pdbqt,3,,,
268,-9.034,268_shifted_prepared-1_out.pdbqt,1,,,
269,-8.730,269_shifted_prepared-1_out.pdbqt,1,,,
270,-5.274,270_shifted_prepared-1_out.pdbqt,1,,,
271,-8.133,271_shifted_prepared-1_out.pdbqt,1,,,
272,-9.594,272_shifted_prepared-1_out.pdbqt,1,,,
273,-6.892,273_shifted_prepared-1_out.pdbqt,1,,,
274,-6.949,274_shifted_prepared-1_out.pdbqt,1,,,
275,-11.676,275_shifted_prepared-1_out.pdbqt,3,,,
276,-7.067,276_shifted_prepared-1_out.pdbqt,1,,,
277,-8.059,277_shifted_prepared-1_out.pdbqt,1,,,
278,-7.151,278_shifted_prepared-1_out.pdbqt,1,,,
279,-9.293,279_shifted_prepared-1_out.pdbqt,1,,,
280,-7.212,280_shifted_prepared-1_out.pdbqt,1,,,
281,-7.681,281_shifted_prepared-1_out.pdbqt,1,,,
282,-4.747,282_shifted_prepared-1_out.pdbqt,1,,,
283,-9.308,283_shifted_prepared-1_out.pdbqt,1,,,
284,-10.413,284_shifted_prepared-1_out.pdbqt,1,,,
285,-10.256,285_shifted_prepared-1_out.pdbqt,1,,,
286,-10.574,286_shifted_prepared-1_out.pdbqt,3,,,
287,-7.332,287_shifted_prepared-1_out.pdbqt,1,,,
288,-7.393,288_shifted_prepared-2_out.pdbqt,2,,,
289,-5.721,289_shifted_prepared-1_out.pdbqt,1,,,
290,-10.551,290_shifted_prepared-1_out.pdbqt,3,,,
291,-9.717,291_shifted_prepared-1_out.pdbqt,2,,,
292,-7.376,292_shifted_prepared-1_out.pdbqt,1,,,
293,-4.708,293_shifted_prepared-1_out.pdbqt,1,,,
294,-8.096,294_shifted_prepared-1_out.pdbqt,1,,,
295,-7.652,295_shifted_prepared-1_out.pdbqt,1,,,
296,-9.741,296_shifted_prepared-3_out.pdbqt,3,,,
297,-7.804,297_shifted_prepared-1_out.pdbqt,1,,,
298,-12.031,298_shifted_prepared-2_out.pdbqt,3,,,
299,-8.018,299_shifted_prepared-1_out.pdbqt,1,,,
300,-7.261,300_shifted_prepared-1_out.pdbqt,1,,,
301,-8.484,301_shifted_prepared-1_out.pdbqt,1,,,
302,-8.964,302_shifted_prepared-1_out.pdbqt,1,,,
303,-10.572,303_shifted_prepared-1_out.pdbqt,3,,,
304,-7.364,304_shifted_prepared-1_out.pdbqt,1,,,
305,-9.368,305_shifted_prepared-1_out.pdbqt,1,,,
306,-7.575,306_shifted_prepared-1_out.pdbqt,1,,,
307,-9.404,307_shifted_prepared-1_out.pdbqt,1,,,
308,-7.230,308_shifted_prepared-1_out.pdbqt,1,,,
309,-8.066,309_shifted_prepared-1_out.pdbqt,1,,,
310,-10.122,310_shifted_prepared-2_out.pdbqt,3,,,
312,-6.838,312_shifted_prepared-1_out.pdbqt,1,,,
313,-8.223,313_shifted_prepared-1_out.pdbqt,1,,,
314,-8.290,314_shifted_prepared-1_out.pdbqt,1,,,
315,-9.415,315_shifted_prepared-1_out.pdbqt,1,,,
316,-10.065,316_shifted_prepared-3_out.pdbqt,3,,,
317,-7.719,317_shifted_prepared-1_out.pdbqt,2,,,
319,-8.745,319_shifted_prepared-1_out.pdbqt,2,,,
320,-6.327,320_shifted_prepared-1_out.pdbqt,1,,,
321,-6.501,321_shifted_prepared-1_out.pdbqt,2,,,
322,-5.856,322_shifted_prepared-1_out.pdbqt,1,,,
323,-8.096,323_shifted_prepared-1_out.pdbqt,1,,,
324,-9.708,324_shifted_prepared-1_out.pdbqt,1,,,
325,-8.428,325_shifted_prepared-1_out.pdbqt,1,,,
326,-9.194,326_shifted_prepared-3_out.pdbqt,3,,,
327,-9.699,327_shifted_prepared-1_out.pdbqt,1,,,
328,-9.497,328_shifted_prepared-1_out.pdbqt,1,,,
329,-10.357,329_shifted_prepared-1_out.pdbqt,3,,,
330,-9.258,330_shifted_prepared-1_out.pdbqt,1,,,
331,-8.561,331_shifted_prepared-1_out.pdbqt,1,,,
332,-7.743,332_shifted_prepared-3_out.pdbqt,4,,,
333,-6.995,333_shifted_prepared-1_out.pdbqt,1,,,
334,-6.873,334_shifted_prepared-1_out.pdbqt,1,,,
335,-10.144,335_shifted_prepared-1_out.pdbqt,3,,,
336,-10.439,336_shifted_prepared-1_out.pdbqt,3,,,
337,-8.695,337_shifted_prepared-1_out.pdbqt,1,,,
338,-8.953,338_shifted_prepared-1_out.pdbqt,1,,,
339,-10.865,339_shifted_prepared-1_out.pdbqt,3,,,
340,-7.212,340_shifted_prepared-1_out.pdbqt,1,,,
341,-7.466,341_shifted_prepared-1_out.pdbqt,1,,,
342,-8.299,342_shifted_prepared-2_out.pdbqt,2,,,
343,-10.546,343_shifted_prepared-1_out.pdbqt,3,,,
344,-8.870,344_shifted_prepared-1_out.pdbqt,1,,,
345,-10.556,345_shifted_prepared-1_out.pdbqt,3,,,
346,-9.094,346_shifted_prepared-1_out.pdbqt,1,,,
347,-7.235,347_shifted_prepared-1_out.pdbqt,1,,,
348,-7.467,348_shifted_prepared-1_out.pdbqt,1,,,
349,-7.990,349_shifted_prepared-1_out.pdbqt,1,,,
350,-6.694,350_shifted_prepared-1_out.pdbqt,1,,,
351,-9.922,351_shifted_prepared-1_out.pdbqt,1,,,
352,-9.442,352_shifted_prepared-1_out.pdbqt,1,,,
353,-8.434,353_shifted_prepared-1_out.pdbqt,1,,,
355,-8.367,355_shifted_prepared-2_out.pdbqt,2,,,
356,-9.347,356_shifted_prepared-1_out.pdbqt,1,,,
357,-6.432,357_shifted_prepared-1_out.pdbqt,1,,,
358,-5.848,358_shifted_prepared-1_out.pdbqt,1,,,
359,-7.365,359_shifted_prepared-1_out.pdbqt,1,,,
360,-8.856,360_shifted_prepared-1_out.pdbqt,1,,,
361,-6.608,361_shifted_prepared-2_out.pdbqt,2,,,
362,-7.884,362_shifted_prepared-1_out.pdbqt,1,,,
363,-5.590,363_shifted_prepared-1_out.pdbqt,1,,,
365,-8.195,365_shifted_prepared-1_out.pdbqt,1,,,
366,-10.292,366_shifted_prepared-1_out.pdbqt,3,,,
367,-8.039,367_shifted_prepared-1_out.pdbqt,1,,,
368,-9.032,368_shifted_prepared-1_out.pdbqt,1,,,
369,-7.078,369_shifted_prepared-1_out.pdbqt,1,,,
370,-10.617,370_shifted_prepared-1_out.pdbqt,3,,,
371,-9.700,371_shifted_prepared-1_out.pdbqt,3,,,
372,-10.507,372_shifted_prepared-1_out.pdbqt,3,,,
373,-10.486,373_shifted_prepared-1_out.pdbqt,3,,,
374,-9.600,374_shifted_prepared-1_out.pdbqt,3,,,
375,-7.582,375_shifted_prepared-1_out.pdbqt,1,,,
376,-7.649,376_shifted_prepared-1_out.pdbqt,1,,,
377,-9.498,377_shifted_prepared-1_out.pdbqt,1,,,
378,-7.536,378_shifted_prepared-2_out.pdbqt,2,,,
379,-8.654,379_shifted_prepared-1_out.pdbqt,1,,,
380,-9.439,380_shifted_prepared-1_out.pdbqt,1,,,
381,-5.504,381_shifted_prepared-1_out.pdbqt,1,,,
382,-9.853,382_shifted_prepared-2_out.pdbqt,3,,,
383,-10.065,383_shifted_prepared-2_out.pdbqt,3,,,
384,-9.247,384_shifted_prepared-1_out.pdbqt,3,,,
385,-7.441,385_shifted_prepared-1_out.pdbqt,1,,,
386,-9.500,386_shifted_prepared-1_out.pdbqt,1,,,
387,-10.546,387_shifted_prepared-1_out.pdbqt,3,,,
388,-10.307,388_shifted_prepared-1_out.pdbqt,3,,,
389,-8.066,389_shifted_prepared-1_out.pdbqt,1,,,
390,-7.920,390_shifted_prepared-1_out.pdbqt,1,,,
391,-10.666,391_shifted_prepared-1_out.pdbqt,2,,,
392,-7.793,392_shifted_prepared-1_out.pdbqt,1,,,
393,-10.266,393_shifted_prepared-1_out.pdbqt,3,,,
394,-5.820,394_shifted_prepared-1_out.pdbqt,1,,,
395,-5.687,395_shifted_prepared-1_out.pdbqt,1,,,
398,-10.613,398_shifted_prepared-1_out.pdbqt,3,,,
399,-8.371,399_shifted_prepared-1_out.pdbqt,1,,,
400,-9.512,400_shifted_prepared-1_out.pdbqt,1,,,
401,-10.596,401_shifted_prepared-1_out.pdbqt,3,,,
402,-8.000,402_shifted_prepared-1_out.pdbqt,1,,,
403,-8.710,403_shifted_prepared-1_out.pdbqt,1,,,
404,-8.472,404_shifted_prepared-2_out.pdbqt,2,,,
405,-9.914,405_shifted_prepared-1_out.pdbqt,2,,,
406,-10.500,406_shifted_prepared-1_out.pdbqt,3,,,
407,-6.462,407_shifted_prepared-1_out.pdbqt,1,,,
408,-6.906,408_shifted_prepared-1_out.pdbqt,2,,,
409,-6.461,409_shifted_prepared-1_out.pdbqt,1,,,
410,-8.598,410_shifted_prepared-1_out.pdbqt,1,,,
411,-10.714,411_shifted_prepared-1_out.pdbqt,6,,,
412,-6.109,412_shifted_prepared-1_out.pdbqt,1,,,
413,-6.414,413_shifted_prepared-1_out.pdbqt,1,,,
414,-8.066,414_shifted_prepared-1_out.pdbqt,1,,,
415,-7.956,415_shifted_prepared-1_out.pdbqt,1,,,
416,-7.527,416_shifted_prepared-1_out.pdbqt,1,,,
417,-9.924,417_shifted_prepared-3_out.pdbqt,3,,,
418,-8.323,418_shifted_prepared-1_out.pdbqt,1,,,
419,-10.009,419_shifted_prepared-1_out.pdbqt,1,,,
420,-9.764,420_shifted_prepared-2_out.pdbqt,3,,,
421,-9.799,421_shifted_prepared-4_out.pdbqt,6,,,
422,-9.250,422_shifted_prepared-1_out.pdbqt,1,,,
423,-6.112,423_shifted_prepared-1_out.pdbqt,1,,,
424,-7.299,424_shifted_prepared-1_out.pdbqt,1,,,
425,-8.111,425_shifted_prepared-2_out.pdbqt,2,,,
426,-10.602,426_shifted_prepared-1_out.pdbqt,3,,,
427,-9.385,427_shifted_prepared-1_out.pdbqt,1,,,
428,-9.012,428_shifted_prepared-1_out.pdbqt,1,,,
429,-10.369,429_shifted_prepared-1_out.pdbqt,3,,,
430,-9.619,430_shifted_prepared-1_out.pdbqt,1,,,
431,-7.550,431_shifted_prepared-1_out.pdbqt,1,,,
432,-8.145,432_shifted_prepared-1_out.pdbqt,1,,,
433,-9.328,433_shifted_prepared-1_out.pdbqt,1,,,
434,-6.498,434_shifted_prepared-1_out.pdbqt,1,,,
435,-9.741,435_shifted_prepared-1_out.pdbqt,3,,,
436,-9.220,436_shifted_prepared-1_out.pdbqt,1,,,
437,-10.735,437_shifted_prepared-1_out.pdbqt,3,,,
438,-7.572,438_shifted_prepared-1_out.pdbqt,1,,,
439,-8.542,439_shifted_prepared-1_out.pdbqt,1,,,
441,-8.112,441_shifted_prepared-1_out.pdbqt,1,,,
442,-8.095,442_shifted_prepared-1_out.pdbqt,1,,,
443,-8.538,443_shifted_prepared-1_out.pdbqt,1,,,
