Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
352,-8.232,352_prepared-1_out.pdbqt,1,,,
353,-7.029,353_prepared-1_out.pdbqt,2,,,
354,-8.773,354_prepared-4_out.pdbqt,4,,,
355,-8.186,355_prepared-1_out.pdbqt,2,,,
356,-9.156,356_prepared-4_out.pdbqt,4,,,
357,-10.670,357_prepared-1_out.pdbqt,1,,,
358,-5.910,358_prepared-4_out.pdbqt,10,,,
359,-5.773,359_prepared-1_out.pdbqt,1,,,
360,-7.118,360_prepared-2_out.pdbqt,2,,,
361,-7.532,361_prepared-2_out.pdbqt,2,,,
362,-8.716,362_prepared-1_out.pdbqt,1,,,
363,-8.933,363_prepared-1_out.pdbqt,1,,,
364,-8.698,364_prepared-1_out.pdbqt,1,,,
365,-7.815,365_prepared-1_out.pdbqt,1,,,
366,-9.125,366_prepared-1_out.pdbqt,1,,,
367,-9.046,367_prepared-1_out.pdbqt,1,,,
368,-9.229,368_prepared-1_out.pdbqt,1,,,
369,-7.487,369_prepared-1_out.pdbqt,2,,,
370,-8.919,370_prepared-1_out.pdbqt,1,,,
371,-9.151,371_prepared-1_out.pdbqt,1,,,
372,-9.031,372_prepared-3_out.pdbqt,3,,,
373,-6.259,373_prepared-3_out.pdbqt,3,,,
374,-6.643,374_prepared-8_out.pdbqt,9,,,
375,-9.232,375_prepared-1_out.pdbqt,1,,,
376,-9.114,376_prepared-1_out.pdbqt,1,,,
377,-9.812,377_prepared-1_out.pdbqt,1,,,
378,-7.040,378_prepared-4_out.pdbqt,4,,,
379,-8.763,379_prepared-1_out.pdbqt,1,,,
380,-8.549,380_prepared-1_out.pdbqt,1,,,
381,-9.395,381_prepared-1_out.pdbqt,1,,,
382,-13.218,382_prepared-1_out.pdbqt,1,,,
383,-10.128,383_prepared-1_out.pdbqt,1,,,
384,-9.142,384_prepared-2_out.pdbqt,2,,,
385,-10.702,385_prepared-1_out.pdbqt,1,,,
386,-9.647,386_prepared-1_out.pdbqt,2,,,
387,-6.374,387_prepared-12_out.pdbqt,13,,,
388,-8.830,388_prepared-1_out.pdbqt,1,,,
389,-10.040,389_prepared-1_out.pdbqt,1,,,
390,-8.597,390_prepared-1_out.pdbqt,1,,,
391,-9.651,391_prepared-1_out.pdbqt,1,,,
392,-8.988,392_prepared-1_out.pdbqt,1,,,
393,-4.330,393_prepared-1_out.pdbqt,1,,,
394,-9.572,394_prepared-1_out.pdbqt,1,,,
395,-9.285,395_prepared-1_out.pdbqt,1,,,
396,-8.401,396_prepared-1_out.pdbqt,1,,,
397,-10.638,397_prepared-1_out.pdbqt,1,,,
398,-8.988,398_prepared-1_out.pdbqt,1,,,
399,-7.668,399_prepared-1_out.pdbqt,1,,,
400,-8.876,400_prepared-1_out.pdbqt,1,,,
401,-9.257,401_prepared-1_out.pdbqt,1,,,
402,-8.273,402_prepared-1_out.pdbqt,1,,,
403,-8.799,403_prepared-1_out.pdbqt,1,,,
404,-8.776,404_prepared-1_out.pdbqt,1,,,
405,-8.134,405_prepared-1_out.pdbqt,1,,,
406,-2.933,406_prepared-1_out.pdbqt,1,,,
407,-6.943,407_prepared-2_out.pdbqt,3,,,
408,-10.106,408_prepared-1_out.pdbqt,1,,,
409,-8.345,409_prepared-1_out.pdbqt,1,,,
410,-9.241,410_prepared-1_out.pdbqt,1,,,
411,-9.379,411_prepared-1_out.pdbqt,1,,,
412,-9.529,412_prepared-1_out.pdbqt,1,,,
413,-7.653,413_prepared-1_out.pdbqt,1,,,
414,-8.892,414_prepared-1_out.pdbqt,1,,,
415,-8.873,415_prepared-1_out.pdbqt,1,,,
416,-8.220,416_prepared-1_out.pdbqt,1,,,
417,-9.816,417_prepared-1_out.pdbqt,1,,,
418,-5.382,418_prepared-1_out.pdbqt,1,,,
419,-6.394,419_prepared-1_out.pdbqt,1,,,
420,-7.235,420_prepared-1_out.pdbqt,2,,,
421,-10.027,421_prepared-1_out.pdbqt,1,,,
422,-9.922,422_prepared-1_out.pdbqt,1,,,
423,-10.095,423_prepared-1_out.pdbqt,3,,,
424,-9.640,424_prepared-1_out.pdbqt,1,,,
425,-7.729,425_prepared-1_out.pdbqt,1,,,
426,-7.771,426_prepared-1_out.pdbqt,1,,,
427,-8.727,427_prepared-1_out.pdbqt,1,,,
