Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
208,-8.889,208_shifted_prepared-1_out.pdbqt,1,,,
210,-11.037,210_shifted_prepared-1_out.pdbqt,3,,,
211,-10.860,211_shifted_prepared-1_out.pdbqt,1,,,
212,-10.951,212_shifted_prepared-1_out.pdbqt,1,,,
213,-11.233,213_shifted_prepared-1_out.pdbqt,1,,,
214,-10.911,214_shifted_prepared-1_out.pdbqt,1,,,
215,-11.376,215_shifted_prepared-1_out.pdbqt,1,,,
216,-11.733,216_shifted_prepared-1_out.pdbqt,1,,,
217,-11.773,217_shifted_prepared-1_out.pdbqt,1,,,
218,-10.657,218_shifted_prepared-1_out.pdbqt,1,,,
220,-10.771,220_shifted_prepared-1_out.pdbqt,1,,,
221,-8.007,221_shifted_prepared-1_out.pdbqt,1,,,
222,-11.574,222_shifted_prepared-1_out.pdbqt,1,,,
223,-10.622,223_shifted_prepared-1_out.pdbqt,1,,,
224,-11.472,224_shifted_prepared-1_out.pdbqt,2,,,
225,-11.492,225_shifted_prepared-2_out.pdbqt,2,,,
226,-8.885,226_shifted_prepared-1_out.pdbqt,1,,,
227,-9.578,227_shifted_prepared-1_out.pdbqt,1,,,
228,-8.680,228_shifted_prepared-2_out.pdbqt,2,,,
229,-11.187,229_shifted_prepared-1_out.pdbqt,1,,,
230,-11.578,230_shifted_prepared-1_out.pdbqt,1,,,
231,-10.238,231_shifted_prepared-1_out.pdbqt,1,,,
232,-9.632,232_shifted_prepared-1_out.pdbqt,1,,,
233,-11.734,233_shifted_prepared-1_out.pdbqt,1,,,
234,-8.388,234_shifted_prepared-1_out.pdbqt,1,,,
235,-10.666,235_shifted_prepared-1_out.pdbqt,1,,,
237,-10.838,237_shifted_prepared-1_out.pdbqt,1,,,
239,-10.615,239_shifted_prepared-1_out.pdbqt,1,,,
241,-11.681,241_shifted_prepared-1_out.pdbqt,1,,,
242,-12.455,242_shifted_prepared-1_out.pdbqt,1,,,
243,-11.280,243_shifted_prepared-1_out.pdbqt,1,,,
244,-10.417,244_shifted_prepared-1_out.pdbqt,1,,,
246,-11.801,246_shifted_prepared-1_out.pdbqt,1,,,
247,-11.647,247_shifted_prepared-1_out.pdbqt,1,,,
248,-10.015,248_shifted_prepared-1_out.pdbqt,1,,,
249,-9.669,249_shifted_prepared-1_out.pdbqt,1,,,
250,-10.364,250_shifted_prepared-1_out.pdbqt,1,,,
251,-11.165,251_shifted_prepared-1_out.pdbqt,1,,,
252,-11.422,252_shifted_prepared-1_out.pdbqt,1,,,
253,-10.150,253_shifted_prepared-1_out.pdbqt,2,,,
254,-6.829,254_shifted_prepared-1_out.pdbqt,1,,,
256,-10.585,256_shifted_prepared-1_out.pdbqt,1,,,
257,-11.698,257_shifted_prepared-1_out.pdbqt,1,,,
258,-10.720,258_shifted_prepared-1_out.pdbqt,1,,,
259,-11.778,259_shifted_prepared-1_out.pdbqt,3,,,
260,-9.382,260_shifted_prepared-1_out.pdbqt,1,,,
261,-10.627,261_shifted_prepared-1_out.pdbqt,1,,,
262,-11.270,262_shifted_prepared-1_out.pdbqt,1,,,
263,-10.339,263_shifted_prepared-1_out.pdbqt,1,,,
264,-9.444,264_shifted_prepared-1_out.pdbqt,1,,,
265,-10.280,265_shifted_prepared-1_out.pdbqt,1,,,
266,-11.198,266_shifted_prepared-1_out.pdbqt,1,,,
267,-10.153,267_shifted_prepared-1_out.pdbqt,1,,,
268,-10.664,268_shifted_prepared-1_out.pdbqt,1,,,
269,-9.191,269_shifted_prepared-1_out.pdbqt,1,,,
270,-12.166,270_shifted_prepared-1_out.pdbqt,1,,,
271,-11.306,271_shifted_prepared-1_out.pdbqt,1,,,
272,-10.828,272_shifted_prepared-1_out.pdbqt,1,,,
273,-9.400,273_shifted_prepared-1_out.pdbqt,1,,,
274,-10.555,274_shifted_prepared-2_out.pdbqt,2,,,
275,-12.535,275_shifted_prepared-1_out.pdbqt,1,,,
276,-8.513,276_shifted_prepared-1_out.pdbqt,1,,,
278,-11.622,278_shifted_prepared-1_out.pdbqt,1,,,
279,-11.143,279_shifted_prepared-1_out.pdbqt,1,,,
280,-8.423,280_shifted_prepared-1_out.pdbqt,1,,,
281,-9.176,281_shifted_prepared-1_out.pdbqt,1,,,
282,-10.625,282_shifted_prepared-1_out.pdbqt,1,,,
283,-10.328,283_shifted_prepared-1_out.pdbqt,1,,,
284,-8.909,284_shifted_prepared-1_out.pdbqt,1,,,
285,-11.128,285_shifted_prepared-1_out.pdbqt,1,,,
286,-11.274,286_shifted_prepared-1_out.pdbqt,1,,,
287,-10.951,287_shifted_prepared-1_out.pdbqt,1,,,
288,-10.315,288_shifted_prepared-1_out.pdbqt,1,,,
289,-11.598,289_shifted_prepared-1_out.pdbqt,1,,,
291,-10.642,291_shifted_prepared-1_out.pdbqt,1,,,
292,-10.724,292_shifted_prepared-2_out.pdbqt,2,,,
293,-10.193,293_shifted_prepared-1_out.pdbqt,1,,,
294,-11.753,294_shifted_prepared-1_out.pdbqt,1,,,
295,-10.894,295_shifted_prepared-1_out.pdbqt,1,,,
296,-11.457,296_shifted_prepared-1_out.pdbqt,1,,,
297,-11.766,297_shifted_prepared-1_out.pdbqt,1,,,
298,-10.704,298_shifted_prepared-2_out.pdbqt,2,,,
299,-11.186,299_shifted_prepared-1_out.pdbqt,1,,,
300,-10.064,300_shifted_prepared-1_out.pdbqt,1,,,
301,-11.626,301_shifted_prepared-3_out.pdbqt,3,,,
302,-8.272,302_shifted_prepared-1_out.pdbqt,1,,,
303,-7.412,303_shifted_prepared-1_out.pdbqt,1,,,
304,-3.227,304_shifted_prepared-1_out.pdbqt,1,,,
305,-11.955,305_shifted_prepared-1_out.pdbqt,1,,,
306,-11.778,306_shifted_prepared-1_out.pdbqt,1,,,
307,-9.282,307_shifted_prepared-1_out.pdbqt,1,,,
308,-8.809,308_shifted_prepared-1_out.pdbqt,1,,,
309,-10.104,309_shifted_prepared-1_out.pdbqt,1,,,
310,-10.589,310_shifted_prepared-2_out.pdbqt,2,,,
311,-11.951,311_shifted_prepared-3_out.pdbqt,3,,,
312,-9.998,312_shifted_prepared-1_out.pdbqt,1,,,
313,-8.481,313_shifted_prepared-1_out.pdbqt,1,,,
314,-9.505,314_shifted_prepared-1_out.pdbqt,1,,,
315,-10.753,315_shifted_prepared-1_out.pdbqt,1,,,
316,-11.496,316_shifted_prepared-1_out.pdbqt,1,,,
317,-11.405,317_shifted_prepared-1_out.pdbqt,1,,,
318,-10.537,318_shifted_prepared-1_out.pdbqt,1,,,
319,-9.825,319_shifted_prepared-1_out.pdbqt,1,,,
320,-10.902,320_shifted_prepared-1_out.pdbqt,1,,,
321,-11.110,321_shifted_prepared-1_out.pdbqt,1,,,
322,-10.371,322_shifted_prepared-1_out.pdbqt,1,,,
323,-11.370,323_shifted_prepared-1_out.pdbqt,1,,,
324,-10.339,324_shifted_prepared-1_out.pdbqt,1,,,
325,-9.442,325_shifted_prepared-1_out.pdbqt,1,,,
326,-9.061,326_shifted_prepared-1_out.pdbqt,1,,,
328,-7.924,328_shifted_prepared-1_out.pdbqt,1,,,
329,-5.785,329_shifted_prepared-1_out.pdbqt,1,,,
330,-10.670,330_shifted_prepared-1_out.pdbqt,1,,,
331,-11.062,331_shifted_prepared-1_out.pdbqt,1,,,
332,-10.371,332_shifted_prepared-1_out.pdbqt,1,,,
333,-9.105,333_shifted_prepared-3_out.pdbqt,3,,,
335,-10.954,335_shifted_prepared-1_out.pdbqt,1,,,
336,-6.710,336_shifted_prepared-1_out.pdbqt,1,,,
337,-11.677,337_shifted_prepared-1_out.pdbqt,1,,,
338,-11.326,338_shifted_prepared-1_out.pdbqt,1,,,
339,-7.391,339_shifted_prepared-1_out.pdbqt,1,,,
340,-9.227,340_shifted_prepared-1_out.pdbqt,1,,,
341,-11.415,341_shifted_prepared-2_out.pdbqt,2,,,
342,-11.041,342_shifted_prepared-1_out.pdbqt,1,,,
343,-10.807,343_shifted_prepared-1_out.pdbqt,1,,,
344,-9.019,344_shifted_prepared-1_out.pdbqt,1,,,
345,-10.756,345_shifted_prepared-1_out.pdbqt,2,,,
346,-11.569,346_shifted_prepared-1_out.pdbqt,1,,,
347,-10.553,347_shifted_prepared-1_out.pdbqt,1,,,
348,-12.599,348_shifted_prepared-1_out.pdbqt,1,,,
349,-10.671,349_shifted_prepared-1_out.pdbqt,1,,,
350,-10.875,350_shifted_prepared-1_out.pdbqt,1,,,
351,-10.110,351_shifted_prepared-1_out.pdbqt,1,,,
352,-8.212,352_shifted_prepared-1_out.pdbqt,1,,,
353,-8.599,353_shifted_prepared-1_out.pdbqt,1,,,
354,-12.741,354_shifted_prepared-1_out.pdbqt,1,,,
355,-10.834,355_shifted_prepared-1_out.pdbqt,1,,,
356,-12.860,356_shifted_prepared-1_out.pdbqt,1,,,
357,-10.771,357_shifted_prepared-1_out.pdbqt,1,,,
358,-9.848,358_shifted_prepared-1_out.pdbqt,1,,,
359,-11.506,359_shifted_prepared-1_out.pdbqt,3,,,
360,-11.822,360_shifted_prepared-1_out.pdbqt,1,,,
361,-10.569,361_shifted_prepared-1_out.pdbqt,1,,,
362,-11.249,362_shifted_prepared-2_out.pdbqt,2,,,
363,-10.941,363_shifted_prepared-1_out.pdbqt,1,,,
364,-11.658,364_shifted_prepared-1_out.pdbqt,1,,,
365,-9.588,365_shifted_prepared-1_out.pdbqt,1,,,
366,-10.661,366_shifted_prepared-1_out.pdbqt,1,,,
367,-11.716,367_shifted_prepared-1_out.pdbqt,1,,,
368,-11.067,368_shifted_prepared-1_out.pdbqt,1,,,
369,-10.206,369_shifted_prepared-1_out.pdbqt,1,,,
370,-12.391,370_shifted_prepared-1_out.pdbqt,1,,,
371,-10.838,371_shifted_prepared-1_out.pdbqt,1,,,
372,-8.525,372_shifted_prepared-3_out.pdbqt,3,,,
373,-11.122,373_shifted_prepared-1_out.pdbqt,1,,,
374,-8.964,374_shifted_prepared-1_out.pdbqt,1,,,
375,-11.616,375_shifted_prepared-1_out.pdbqt,1,,,
376,-10.383,376_shifted_prepared-1_out.pdbqt,1,,,
377,-9.130,377_shifted_prepared-1_out.pdbqt,1,,,
378,-8.895,378_shifted_prepared-1_out.pdbqt,1,,,
379,-8.399,379_shifted_prepared-3_out.pdbqt,3,,,
380,-11.641,380_shifted_prepared-1_out.pdbqt,1,,,
381,-10.134,381_shifted_prepared-1_out.pdbqt,1,,,
382,-10.544,382_shifted_prepared-1_out.pdbqt,1,,,
383,-11.279,383_shifted_prepared-1_out.pdbqt,2,,,
384,-11.792,384_shifted_prepared-1_out.pdbqt,1,,,
385,-11.071,385_shifted_prepared-1_out.pdbqt,1,,,
386,-9.332,386_shifted_prepared-1_out.pdbqt,1,,,
387,-9.430,387_shifted_prepared-1_out.pdbqt,1,,,
388,-9.740,388_shifted_prepared-1_out.pdbqt,1,,,
389,-6.828,389_shifted_prepared-1_out.pdbqt,1,,,
390,-10.326,390_shifted_prepared-2_out.pdbqt,2,,,
391,-8.342,391_shifted_prepared-1_out.pdbqt,1,,,
392,-9.012,392_shifted_prepared-1_out.pdbqt,1,,,
393,-10.946,393_shifted_prepared-1_out.pdbqt,1,,,
394,-8.934,394_shifted_prepared-1_out.pdbqt,1,,,
395,-12.345,395_shifted_prepared-1_out.pdbqt,1,,,
396,-11.042,396_shifted_prepared-1_out.pdbqt,1,,,
397,-10.866,397_shifted_prepared-1_out.pdbqt,1,,,
398,-7.202,398_shifted_prepared-1_out.pdbqt,1,,,
399,-9.958,399_shifted_prepared-1_out.pdbqt,1,,,
400,-9.819,400_shifted_prepared-1_out.pdbqt,2,,,
401,-10.441,401_shifted_prepared-1_out.pdbqt,1,,,
402,-10.572,402_shifted_prepared-1_out.pdbqt,1,,,
403,-11.425,403_shifted_prepared-1_out.pdbqt,1,,,
404,-10.675,404_shifted_prepared-1_out.pdbqt,1,,,
405,-10.906,405_shifted_prepared-1_out.pdbqt,1,,,
406,-11.719,406_shifted_prepared-1_out.pdbqt,1,,,
407,-11.106,407_shifted_prepared-1_out.pdbqt,1,,,
408,-10.474,408_shifted_prepared-1_out.pdbqt,1,,,
409,-11.609,409_shifted_prepared-1_out.pdbqt,1,,,
