Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
181,-9.725,181_shifted_prepared-1_out.pdbqt,1,,,
182,-11.706,182_shifted_prepared-1_out.pdbqt,1,,,
183,-12.075,183_shifted_prepared-1_out.pdbqt,1,,,
184,-11.931,184_shifted_prepared-1_out.pdbqt,1,,,
185,-10.311,185_shifted_prepared-1_out.pdbqt,1,,,
186,-11.697,186_shifted_prepared-1_out.pdbqt,1,,,
187,-13.428,187_shifted_prepared-1_out.pdbqt,1,,,
188,-11.387,188_shifted_prepared-2_out.pdbqt,2,,,
189,-11.575,189_shifted_prepared-1_out.pdbqt,2,,,
190,-12.688,190_shifted_prepared-1_out.pdbqt,1,,,
191,-11.169,191_shifted_prepared-1_out.pdbqt,1,,,
192,-12.079,192_shifted_prepared-1_out.pdbqt,1,,,
193,-12.070,193_shifted_prepared-1_out.pdbqt,1,,,
194,-9.530,194_shifted_prepared-1_out.pdbqt,1,,,
195,-11.943,195_shifted_prepared-1_out.pdbqt,2,,,
196,-11.844,196_shifted_prepared-1_out.pdbqt,2,,,
197,-10.075,197_shifted_prepared-1_out.pdbqt,1,,,
198,-11.826,198_shifted_prepared-1_out.pdbqt,1,,,
199,-12.492,199_shifted_prepared-1_out.pdbqt,1,,,
200,-11.412,200_shifted_prepared-1_out.pdbqt,1,,,
201,-11.272,201_shifted_prepared-1_out.pdbqt,1,,,
202,-12.165,202_shifted_prepared-1_out.pdbqt,1,,,
203,-11.397,203_shifted_prepared-1_out.pdbqt,1,,,
204,-11.822,204_shifted_prepared-1_out.pdbqt,1,,,
205,-11.311,205_shifted_prepared-1_out.pdbqt,1,,,
206,-10.537,206_shifted_prepared-1_out.pdbqt,1,,,
207,-8.910,207_shifted_prepared-1_out.pdbqt,1,,,
208,-11.341,208_shifted_prepared-1_out.pdbqt,1,,,
209,-9.588,209_shifted_prepared-1_out.pdbqt,1,,,
210,-11.809,210_shifted_prepared-1_out.pdbqt,1,,,
211,-12.165,211_shifted_prepared-1_out.pdbqt,1,,,
212,-11.238,212_shifted_prepared-1_out.pdbqt,1,,,
213,-11.813,213_shifted_prepared-1_out.pdbqt,1,,,
214,-12.927,214_shifted_prepared-1_out.pdbqt,1,,,
215,-11.966,215_shifted_prepared-1_out.pdbqt,1,,,
216,-12.276,216_shifted_prepared-1_out.pdbqt,1,,,
217,-10.849,217_shifted_prepared-1_out.pdbqt,1,,,
218,-10.664,218_shifted_prepared-1_out.pdbqt,1,,,
219,-9.956,219_shifted_prepared-1_out.pdbqt,1,,,
220,-11.563,220_shifted_prepared-1_out.pdbqt,1,,,
221,-12.017,221_shifted_prepared-1_out.pdbqt,1,,,
222,-11.260,222_shifted_prepared-1_out.pdbqt,1,,,
223,-11.531,223_shifted_prepared-1_out.pdbqt,1,,,
224,-11.121,224_shifted_prepared-1_out.pdbqt,1,,,
225,-11.965,225_shifted_prepared-1_out.pdbqt,1,,,
226,-10.491,226_shifted_prepared-1_out.pdbqt,1,,,
227,-11.692,227_shifted_prepared-1_out.pdbqt,1,,,
228,-10.137,228_shifted_prepared-2_out.pdbqt,2,,,
229,-12.028,229_shifted_prepared-1_out.pdbqt,2,,,
230,-11.032,230_shifted_prepared-1_out.pdbqt,2,,,
231,-13.142,231_shifted_prepared-1_out.pdbqt,1,,,
232,-11.525,232_shifted_prepared-1_out.pdbqt,1,,,
233,-11.588,233_shifted_prepared-1_out.pdbqt,2,,,
234,-9.376,234_shifted_prepared-1_out.pdbqt,1,,,
235,-12.720,235_shifted_prepared-1_out.pdbqt,1,,,
236,-11.821,236_shifted_prepared-1_out.pdbqt,2,,,
237,-10.444,237_shifted_prepared-1_out.pdbqt,1,,,
238,-11.563,238_shifted_prepared-1_out.pdbqt,1,,,
239,-12.121,239_shifted_prepared-1_out.pdbqt,1,,,
240,-8.874,240_shifted_prepared-1_out.pdbqt,1,,,
241,-10.218,241_shifted_prepared-1_out.pdbqt,1,,,
242,-12.482,242_shifted_prepared-1_out.pdbqt,1,,,
243,-11.336,243_shifted_prepared-1_out.pdbqt,1,,,
244,-11.485,244_shifted_prepared-1_out.pdbqt,1,,,
245,-11.183,245_shifted_prepared-1_out.pdbqt,2,,,
246,-12.135,246_shifted_prepared-1_out.pdbqt,1,,,
247,-10.738,247_shifted_prepared-1_out.pdbqt,1,,,
248,-12.540,248_shifted_prepared-1_out.pdbqt,2,,,
249,-10.676,249_shifted_prepared-1_out.pdbqt,1,,,
250,-12.724,250_shifted_prepared-1_out.pdbqt,1,,,
251,-11.609,251_shifted_prepared-1_out.pdbqt,1,,,
252,-10.587,252_shifted_prepared-3_out.pdbqt,3,,,
253,-10.818,253_shifted_prepared-1_out.pdbqt,1,,,
254,-12.599,254_shifted_prepared-1_out.pdbqt,1,,,
255,-12.112,255_shifted_prepared-1_out.pdbqt,1,,,
256,-12.047,256_shifted_prepared-1_out.pdbqt,1,,,
257,-11.668,257_shifted_prepared-1_out.pdbqt,1,,,
258,-10.831,258_shifted_prepared-1_out.pdbqt,1,,,
259,-12.568,259_shifted_prepared-1_out.pdbqt,1,,,
260,-12.045,260_shifted_prepared-1_out.pdbqt,1,,,
261,-12.529,261_shifted_prepared-1_out.pdbqt,1,,,
262,-11.253,262_shifted_prepared-1_out.pdbqt,1,,,
263,-11.481,263_shifted_prepared-1_out.pdbqt,1,,,
