Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
42408,-12.075,ligand42408_prepared-1_out.pdbqt,1,,,
42429,-12.275,ligand42429_prepared-1_out.pdbqt,1,,,
42437,-11.793,ligand42437_prepared-8_out.pdbqt,1,,,
42542,-13.511,ligand42542_prepared-1_out.pdbqt,1,,,
43105,-12.512,ligand43105_prepared-1_out.pdbqt,1,,,
43259,-12.403,ligand43259_prepared-1_out.pdbqt,1,,,
43394,-12.319,ligand43394_prepared-1_out.pdbqt,1,,,
43479,-11.765,ligand43479_prepared-1_out.pdbqt,1,,,
43633,-12.060,ligand43633_prepared-3_out.pdbqt,1,,,
43975,-12.000,ligand43975_prepared-1_out.pdbqt,1,,,
44770,-11.864,ligand44770_prepared-1_out.pdbqt,1,,,
45082,-12.455,ligand45082_prepared-1_out.pdbqt,1,,,
45327,-13.488,ligand45327_prepared-1_out.pdbqt,1,,,
45715,-11.723,ligand45715_prepared-2_out.pdbqt,1,,,
45881,-11.986,ligand45881_prepared-2_out.pdbqt,1,,,
46947,-11.950,ligand46947_prepared-2_out.pdbqt,1,,,
47390,-11.707,ligand47390_prepared-1_out.pdbqt,1,,,
47633,-11.919,ligand47633_prepared-1_out.pdbqt,1,,,
48009,-11.938,ligand48009_prepared-1_out.pdbqt,1,,,
48341,-11.929,ligand48341_prepared-1_out.pdbqt,1,,,
48546,-11.944,ligand48546_prepared-1_out.pdbqt,1,,,
48726,-11.875,ligand48726_prepared-6_out.pdbqt,1,,,
48900,-11.993,ligand48900_prepared-1_out.pdbqt,1,,,
49067,-11.973,ligand49067_prepared-1_out.pdbqt,1,,,
49080,-12.854,ligand49080_prepared-1_out.pdbqt,1,,,
50230,-11.789,ligand50230_prepared-1_out.pdbqt,1,,,
50872,-11.780,ligand50872_prepared-1_out.pdbqt,1,,,
51075,-11.932,ligand51075_prepared-2_out.pdbqt,1,,,
51340,-11.708,ligand51340_prepared-4_out.pdbqt,1,,,
51855,-12.649,ligand51855_prepared-3_out.pdbqt,1,,,
52225,-11.744,ligand52225_prepared-2_out.pdbqt,1,,,
52508,-12.141,ligand52508_prepared-1_out.pdbqt,1,,,
53088,-11.834,ligand53088_prepared-2_out.pdbqt,1,,,
53545,-12.753,ligand53545_prepared-1_out.pdbqt,1,,,
54511,-12.561,ligand54511_prepared-1_out.pdbqt,1,,,
54515,-12.159,ligand54515_prepared-2_out.pdbqt,1,,,
54577,-15.336,ligand54577_prepared-1_out.pdbqt,1,,,
55171,-12.061,ligand55171_prepared-1_out.pdbqt,1,,,
55269,-11.815,ligand55269_prepared-1_out.pdbqt,1,,,
55659,-13.018,ligand55659_prepared-1_out.pdbqt,1,,,
56297,-12.432,ligand56297_prepared-3_out.pdbqt,1,,,
57332,-12.593,ligand57332_prepared-2_out.pdbqt,1,,,
57425,-11.806,ligand57425_prepared-3_out.pdbqt,1,,,
57498,-11.756,ligand57498_prepared-4_out.pdbqt,1,,,
58123,-12.728,ligand58123_prepared-1_out.pdbqt,1,,,
58296,-12.304,ligand58296_prepared-1_out.pdbqt,1,,,
59276,-12.637,ligand59276_prepared-1_out.pdbqt,1,,,
60088,-12.112,ligand60088_prepared-1_out.pdbqt,1,,,
60435,-12.496,ligand60435_prepared-2_out.pdbqt,1,,,
60541,-12.208,ligand60541_prepared-1_out.pdbqt,1,,,
60666,-11.811,ligand60666_prepared-1_out.pdbqt,1,,,
60682,-11.707,ligand60682_prepared-1_out.pdbqt,1,,,
61100,-11.994,ligand61100_prepared-3_out.pdbqt,1,,,
61130,-11.981,ligand61130_prepared-1_out.pdbqt,1,,,
61158,-11.966,ligand61158_prepared-1_out.pdbqt,1,,,
61603,-11.859,ligand61603_prepared-1_out.pdbqt,1,,,
61922,-12.459,ligand61922_prepared-1_out.pdbqt,1,,,
61930,-12.713,ligand61930_prepared-1_out.pdbqt,1,,,
61954,-12.080,ligand61954_prepared-1_out.pdbqt,1,,,
63179,-12.618,ligand63179_prepared-1_out.pdbqt,1,,,
63309,-11.910,ligand63309_prepared-4_out.pdbqt,1,,,
63390,-11.716,ligand63390_prepared-6_out.pdbqt,1,,,
63785,-15.010,ligand63785_prepared-1_out.pdbqt,1,,,
63978,-11.717,ligand63978_prepared-1_out.pdbqt,1,,,
64149,-11.773,ligand64149_prepared-1_out.pdbqt,1,,,
64221,-11.688,ligand64221_prepared-2_out.pdbqt,1,,,
64224,-12.250,ligand64224_prepared-1_out.pdbqt,1,,,
64756,-11.801,ligand64756_prepared-2_out.pdbqt,1,,,
65456,-12.198,ligand65456_prepared-2_out.pdbqt,1,,,
66520,-11.803,ligand66520_prepared-1_out.pdbqt,1,,,
67038,-11.889,ligand67038_prepared-1_out.pdbqt,1,,,
67132,-11.951,ligand67132_prepared-2_out.pdbqt,1,,,
67697,-11.699,ligand67697_prepared-1_out.pdbqt,1,,,
67855,-12.510,ligand67855_prepared-1_out.pdbqt,1,,,
67940,-12.118,ligand67940_prepared-1_out.pdbqt,1,,,
69269,-11.993,ligand69269_prepared-2_out.pdbqt,1,,,
69350,-11.765,ligand69350_prepared-1_out.pdbqt,1,,,
69468,-11.775,ligand69468_prepared-1_out.pdbqt,1,,,
69545,-12.077,ligand69545_prepared-1_out.pdbqt,1,,,
69819,-12.168,ligand69819_prepared-1_out.pdbqt,1,,,
70025,-11.719,ligand70025_prepared-1_out.pdbqt,1,,,
70144,-11.747,ligand70144_prepared-1_out.pdbqt,1,,,
70233,-12.077,ligand70233_prepared-1_out.pdbqt,1,,,
70595,-11.718,ligand70595_prepared-1_out.pdbqt,1,,,
70751,-11.738,ligand70751_prepared-1_out.pdbqt,1,,,
71496,-11.691,ligand71496_prepared-1_out.pdbqt,1,,,
71538,-11.997,ligand71538_prepared-2_out.pdbqt,1,,,
72428,-12.010,ligand72428_prepared-3_out.pdbqt,1,,,
72723,-12.307,ligand72723_prepared-1_out.pdbqt,1,,,
73107,-11.829,ligand73107_prepared-2_out.pdbqt,1,,,
73758,-11.830,ligand73758_prepared-1_out.pdbqt,1,,,
74508,-11.778,ligand74508_prepared-2_out.pdbqt,1,,,
74594,-11.762,ligand74594_prepared-2_out.pdbqt,1,,,
74872,-11.811,ligand74872_prepared-1_out.pdbqt,1,,,
75081,-11.814,ligand75081_prepared-1_out.pdbqt,1,,,
75122,-11.982,ligand75122_prepared-3_out.pdbqt,1,,,
