Ligand,Best_Score,Best_File,Total_Conformers,Average_Score,Best_Overall_Score,Worst_Overall_Score
441,-9.144,441_prepared-2_out.pdbqt,2,,,
442,-9.751,442_prepared-1_out.pdbqt,1,,,
443,-6.734,443_prepared-1_out.pdbqt,1,,,
444,-5.357,444_prepared-1_out.pdbqt,1,,,
445,-6.984,445_prepared-1_out.pdbqt,1,,,
446,-10.714,446_prepared-1_out.pdbqt,1,,,
447,-8.606,447_prepared-1_out.pdbqt,1,,,
448,-7.768,448_prepared-1_out.pdbqt,1,,,
449,-7.100,449_prepared-1_out.pdbqt,1,,,
450,-10.580,450_prepared-1_out.pdbqt,1,,,
451,-8.109,451_prepared-1_out.pdbqt,1,,,
452,-9.859,452_prepared-2_out.pdbqt,2,,,
453,-8.523,453_prepared-1_out.pdbqt,1,,,
454,-7.035,454_prepared-1_out.pdbqt,1,,,
455,-7.604,455_prepared-2_out.pdbqt,2,,,
456,-7.641,456_prepared-1_out.pdbqt,2,,,
457,-7.935,457_prepared-1_out.pdbqt,1,,,
458,-8.211,458_prepared-1_out.pdbqt,1,,,
459,-9.436,459_prepared-2_out.pdbqt,2,,,
460,-7.549,460_prepared-1_out.pdbqt,1,,,
461,-8.195,461_prepared-1_out.pdbqt,1,,,
462,-4.633,462_prepared-1_out.pdbqt,1,,,
463,-9.358,463_prepared-1_out.pdbqt,1,,,
464,-7.610,464_prepared-1_out.pdbqt,1,,,
465,-10.418,465_prepared-1_out.pdbqt,1,,,
466,-9.276,466_prepared-1_out.pdbqt,1,,,
467,-10.884,467_prepared-4_out.pdbqt,4,,,
468,-5.277,468_prepared-1_out.pdbqt,1,,,
469,-10.287,469_prepared-1_out.pdbqt,2,,,
470,-9.185,470_prepared-1_out.pdbqt,1,,,
471,-8.968,471_prepared-1_out.pdbqt,1,,,
472,-6.830,472_prepared-1_out.pdbqt,1,,,
473,-8.305,473_prepared-1_out.pdbqt,1,,,
474,-8.647,474_prepared-1_out.pdbqt,1,,,
475,-8.444,475_prepared-3_out.pdbqt,3,,,
476,-10.756,476_prepared-1_out.pdbqt,1,,,
477,-8.003,477_prepared-1_out.pdbqt,1,,,
478,-9.386,478_prepared-1_out.pdbqt,1,,,
479,-9.165,479_prepared-1_out.pdbqt,2,,,
480,-9.823,480_prepared-1_out.pdbqt,1,,,
481,-6.796,481_prepared-1_out.pdbqt,1,,,
482,-7.423,482_prepared-1_out.pdbqt,1,,,
483,-7.838,483_prepared-1_out.pdbqt,1,,,
484,-10.213,484_prepared-1_out.pdbqt,1,,,
485,-6.157,485_prepared-1_out.pdbqt,1,,,
486,-4.663,486_prepared-1_out.pdbqt,1,,,
487,-11.045,487_prepared-1_out.pdbqt,1,,,
488,-7.178,488_prepared-3_out.pdbqt,3,,,
489,-7.672,489_prepared-1_out.pdbqt,1,,,
490,-9.705,490_prepared-1_out.pdbqt,2,,,
491,-10.217,491_prepared-1_out.pdbqt,1,,,
492,-8.141,492_prepared-1_out.pdbqt,1,,,
493,-8.453,493_prepared-1_out.pdbqt,1,,,
494,-11.276,494_prepared-1_out.pdbqt,1,,,
